label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
j,0.0,0.0,-0.2558139534883721,-0.20930232558139536,-0.5581395348837209,-0.20155038759689922,-0.7596899224806202,-0.08527131782945736,-0.8527131782945736,0.046511627906976744,-0.7286821705426356,-0.24031007751937986,-1.0,0.023255813953488372,-0.8992248062015504,0.07751937984496124,-0.813953488372093,0.03875968992248062,-0.6744186046511628,-0.13953488372093023,-0.9069767441860465,0.16279069767441862,-0.7906976744186046,0.17054263565891473,-0.7054263565891473,0.10852713178294573,-0.5891472868217055,0.007751937984496124,-0.8217054263565892,0.24806201550387597,-0.7131782945736435,0.24031007751937986,-0.6201550387596899,0.17054263565891473,-0.4806201550387597,0.14728682170542637,-0.689922480620155,0.3333333333333333,-0.7596899224806202,0.43410852713178294,-0.8372093023255814,0.5116279069767442
j,0.0,0.0,-0.26153846153846155,-0.2,-0.5538461538461539,-0.19230769230769232,-0.7538461538461538,-0.08461538461538462,-0.8461538461538461,0.046153846153846156,-0.7230769230769231,-0.23846153846153847,-1.0,0.023076923076923078,-0.9,0.07692307692307693,-0.8153846153846154,0.038461538461538464,-0.6692307692307692,-0.13076923076923078,-0.9076923076923077,0.16153846153846155,-0.7923076923076923,0.17692307692307693,-0.7,0.12307692307692308,-0.5846153846153846,0.007692307692307693,-0.8153846153846154,0.24615384615384617,-0.7076923076923077,0.23846153846153847,-0.6153846153846154,0.17692307692307693,-0.4846153846153846,0.14615384615384616,-0.6846153846153846,0.3384615384615385,-0.7615384615384615,0.43846153846153846,-0.8307692307692308,0.5153846153846153
j,0.0,0.0,-0.2558139534883721,-0.20930232558139536,-0.5503875968992248,-0.20155038759689922,-0.751937984496124,-0.09302325581395349,-0.8372093023255814,0.03875968992248062,-0.7209302325581395,-0.24031007751937986,-1.0,0.015503875968992248,-0.9069767441860465,0.07751937984496124,-0.813953488372093,0.046511627906976744,-0.6666666666666666,-0.13953488372093023,-0.9069767441860465,0.16279069767441862,-0.7906976744186046,0.17829457364341086,-0.7054263565891473,0.11627906976744186,-0.5891472868217055,0.0,-0.8062015503875969,0.24806201550387597,-0.6976744186046512,0.23255813953488372,-0.6124031007751938,0.17054263565891473,-0.4806201550387597,0.13953488372093023,-0.6821705426356589,0.3333333333333333,-0.7596899224806202,0.4418604651162791,-0.8372093023255814,0.5116279069767442
j,0.0,0.0,-0.26153846153846155,-0.2076923076923077,-0.5538461538461539,-0.19230769230769232,-0.7615384615384615,-0.08461538461538462,-0.8538461538461538,0.046153846153846156,-0.7307692307692307,-0.23076923076923078,-1.0,0.023076923076923078,-0.9076923076923077,0.06923076923076923,-0.8153846153846154,0.038461538461538464,-0.676923076923077,-0.13076923076923078,-0.9076923076923077,0.16153846153846155,-0.7923076923076923,0.17692307692307693,-0.7076923076923077,0.11538461538461539,-0.5923076923076923,0.007692307692307693,-0.8153846153846154,0.25384615384615383,-0.7076923076923077,0.24615384615384617,-0.6153846153846154,0.18461538461538463,-0.4846153846153846,0.14615384615384616,-0.6846153846153846,0.33076923076923076,-0.7615384615384615,0.43846153846153846,-0.8307692307692308,0.5076923076923077
j,0.0,0.0,-0.26153846153846155,-0.18461538461538463,-0.5538461538461539,-0.16153846153846155,-0.7538461538461538,-0.05384615384615385,-0.8461538461538461,0.06923076923076923,-0.7230769230769231,-0.2076923076923077,-1.0,0.05384615384615385,-0.9076923076923077,0.1076923076923077,-0.823076923076923,0.08461538461538462,-0.6692307692307692,-0.1076923076923077,-0.9,0.19230769230769232,-0.7923076923076923,0.2076923076923077,-0.7,0.14615384615384616,-0.5846153846153846,0.03076923076923077,-0.8076923076923077,0.2692307692307692,-0.7,0.26153846153846155,-0.6153846153846154,0.2,-0.47692307692307695,0.16923076923076924,-0.676923076923077,0.36153846153846153,-0.7615384615384615,0.47692307692307695,-0.8384615384615385,0.5615384615384615
j,0.0,0.0,-0.2578125,-0.1875,-0.5625,-0.1640625,-0.7734375,-0.0546875,-0.8671875,0.078125,-0.7265625,-0.2109375,-1.0,0.046875,-0.8984375,0.0859375,-0.8046875,0.046875,-0.6640625,-0.109375,-0.8984375,0.1875,-0.7734375,0.1875,-0.6875,0.125,-0.578125,0.03125,-0.796875,0.2734375,-0.6796875,0.2578125,-0.59375,0.1953125,-0.46875,0.171875,-0.671875,0.359375,-0.75,0.4609375,-0.8203125,0.5390625
k,0.0,0.0,-0.21511627906976744,-0.0755813953488372,-0.32558139534883723,-0.29069767441860467,-0.31976744186046513,-0.4883720930232558,-0.36046511627906974,-0.6162790697674418,-0.2558139534883721,-0.436046511627907,-0.36627906976744184,-0.6337209302325582,-0.43023255813953487,-0.7383720930232558,-0.47674418604651164,-0.8430232558139535,-0.14534883720930233,-0.46511627906976744,-0.20348837209302326,-0.7151162790697675,-0.23837209302325582,-0.872093023255814,-0.25,-1.0,-0.03488372093023256,-0.45348837209302323,-0.0872093023255814,-0.6511627906976745,-0.1569767441860465,-0.563953488372093,-0.19186046511627908,-0.47093023255813954,0.09883720930232558,-0.4069767441860465,0.05232558139534884,-0.5232558139534884,0.0,-0.42441860465116277,-0.01744186046511628,-0.31976744186046513
k,0.0,0.0,-0.21052631578947367,-0.07017543859649122,-0.3216374269005848,-0.29239766081871343,-0.3157894736842105,-0.49122807017543857,-0.3508771929824561,-0.6257309941520468,-0.25146198830409355,-0.43859649122807015,-0.3567251461988304,-0.631578947368421,-0.4269005847953216,-0.7426900584795322,-0.47368421052631576,-0.847953216374269,-0.14035087719298245,-0.4678362573099415,-0.19883040935672514,-0.7134502923976608,-0.23391812865497075,-0.8713450292397661,-0.25146198830409355,-1.0,-0.029239766081871343,-0.4502923976608187,-0.08771929824561403,-0.6549707602339181,-0.15789473684210525,-0.5672514619883041,-0.19298245614035087,-0.4678362573099415,0.10526315789473684,-0.4093567251461988,0.05847953216374269,-0.5321637426900585,0.005847953216374269,-0.4327485380116959,-0.011695906432748537,-0.3216374269005848
k,0.0,0.0,-0.20930232558139536,-0.08139534883720931,-0.313953488372093,-0.3023255813953488,-0.3081395348837209,-0.5,-0.3488372093023256,-0.627906976744186,-0.2441860465116279,-0.4418604651162791,-0.3546511627906977,-0.6395348837209303,-0.42441860465116277,-0.75,-0.47093023255813954,-0.8546511627906976,-0.13372093023255813,-0.47674418604651164,-0.18604651162790697,-0.7209302325581395,-0.22674418604651161,-0.877906976744186,-0.2441860465116279,-1.0,-0.01744186046511628,-0.45930232558139533,-0.08139534883720931,-0.6569767441860465,-0.1511627906976744,-0.5581395348837209,-0.18023255813953487,-0.45930232558139533,0.11046511627906977,-0.4127906976744186,0.06395348837209303,-0.5348837209302325,0.005813953488372093,-0.43023255813953487,-0.005813953488372093,-0.32558139534883723
k,0.0,0.0,-0.21052631578947367,-0.07602339181286549,-0.3216374269005848,-0.2982456140350877,-0.3157894736842105,-0.49122807017543857,-0.3567251461988304,-0.6257309941520468,-0.25146198830409355,-0.43859649122807015,-0.36257309941520466,-0.6374269005847953,-0.4269005847953216,-0.7485380116959064,-0.47368421052631576,-0.8538011695906432,-0.14035087719298245,-0.4678362573099415,-0.19883040935672514,-0.7134502923976608,-0.23391812865497075,-0.8713450292397661,-0.25146198830409355,-1.0,-0.029239766081871343,-0.45614035087719296,-0.08771929824561403,-0.6549707602339181,-0.15204678362573099,-0.5672514619883041,-0.1871345029239766,-0.4678362573099415,0.10526315789473684,-0.4093567251461988,0.05847953216374269,-0.5263157894736842,0.005847953216374269,-0.4327485380116959,-0.011695906432748537,-0.32748538011695905
k,0.0,0.0,-0.20930232558139536,-0.08139534883720931,-0.313953488372093,-0.3023255813953488,-0.3081395348837209,-0.4941860465116279,-0.3488372093023256,-0.622093023255814,-0.25,-0.4418604651162791,-0.36046511627906974,-0.6337209302325582,-0.42441860465116277,-0.75,-0.47093023255813954,-0.8546511627906976,-0.13953488372093023,-0.47093023255813954,-0.19767441860465115,-0.7151162790697675,-0.23255813953488372,-0.872093023255814,-0.25,-1.0,-0.029069767441860465,-0.45348837209302323,-0.0872093023255814,-0.6511627906976745,-0.1511627906976744,-0.563953488372093,-0.19186046511627908,-0.46511627906976744,0.10465116279069768,-0.4069767441860465,0.05813953488372093,-0.5290697674418605,0.005813953488372093,-0.43023255813953487,-0.011627906976744186,-0.32558139534883723
k,0.0,0.0,-0.20348837209302326,-0.06976744186046512,-0.313953488372093,-0.29069767441860467,-0.3081395348837209,-0.4883720930232558,-0.3488372093023256,-0.6162790697674418,-0.2441860465116279,-0.436046511627907,-0.3546511627906977,-0.622093023255814,-0.4186046511627907,-0.7383720930232558,-0.47093023255813954,-0.8430232558139535,-0.13372093023255813,-0.46511627906976744,-0.19186046511627908,-0.7093023255813954,-0.22674418604651161,-0.8662790697674418,-0.2441860465116279,-1.0,-0.023255813953488372,-0.4476744186046512,-0.08139534883720931,-0.6453488372093024,-0.1511627906976744,-0.563953488372093,-0.19186046511627908,-0.47674418604651164,0.11627906976744186,-0.4011627906976744,0.06395348837209303,-0.5290697674418605,0.011627906976744186,-0.43023255813953487,-0.005813953488372093,-0.31976744186046513
k,0.0,0.0,-0.20930232558139536,-0.06976744186046512,-0.31976744186046513,-0.29069767441860467,-0.31976744186046513,-0.4883720930232558,-0.36627906976744184,-0.622093023255814,-0.25,-0.436046511627907,-0.36627906976744184,-0.627906976744186,-0.43023255813953487,-0.7441860465116279,-0.47674418604651164,-0.8488372093023255,-0.14534883720930233,-0.46511627906976744,-0.20348837209302326,-0.7151162790697675,-0.23837209302325582,-0.872093023255814,-0.25,-1.0,-0.029069767441860465,-0.45348837209302323,-0.0872093023255814,-0.6569767441860465,-0.1569767441860465,-0.5697674418604651,-0.19767441860465115,-0.48255813953488375,0.10465116279069768,-0.4127906976744186,0.05232558139534884,-0.5290697674418605,0.0,-0.43023255813953487,-0.01744186046511628,-0.31976744186046513
k,0.0,0.0,-0.20588235294117646,-0.07058823529411765,-0.3176470588235294,-0.29411764705882354,-0.3058823529411765,-0.49411764705882355,-0.35294117647058826,-0.6235294117647059,-0.24705882352941178,-0.43529411764705883,-0.3588235294117647,-0.6294117647058823,-0.4235294117647059,-0.7470588235294118,-0.47058823529411764,-0.8470588235294118,-0.13529411764705881,-0.47058823529411764,-0.19411764705882353,-0.711764705882353,-0.22941176470588234,-0.8705882352941177,-0.24705882352941178,-1.0,-0.023529411764705882,-0.45294117647058824,-0.07647058823529412,-0.6529411764705882,-0.14705882352941177,-0.5647058823529412,-0.18823529411764706,-0.47058823529411764,0.11176470588235295,-0.40588235294117647,0.06470588235294118,-0.5294117647058824,0.011764705882352941,-0.4294117647058823,-0.0058823529411764705,-0.3176470588235294
k,0.0,0.0,-0.20588235294117646,-0.06470588235294118,-0.3176470588235294,-0.28823529411764703,-0.31176470588235294,-0.49411764705882355,-0.3588235294117647,-0.6235294117647059,-0.2529411764705882,-0.43529411764705883,-0.36470588235294116,-0.6294117647058823,-0.4294117647058823,-0.7411764705882353,-0.4764705882352941,-0.8470588235294118,-0.1411764705882353,-0.4647058823529412,-0.19411764705882353,-0.711764705882353,-0.23529411764705882,-0.8705882352941177,-0.2529411764705882,-1.0,-0.023529411764705882,-0.45294117647058824,-0.08235294117647059,-0.6529411764705882,-0.14705882352941177,-0.5588235294117647,-0.18235294117647058,-0.4647058823529412,0.10588235294117647,-0.40588235294117647,0.058823529411764705,-0.5235294117647059,0.0058823529411764705,-0.4235294117647059,-0.0058823529411764705,-0.31176470588235294
k,0.0,0.0,-0.20930232558139536,-0.08139534883720931,-0.313953488372093,-0.3023255813953488,-0.313953488372093,-0.4941860465116279,-0.3546511627906977,-0.622093023255814,-0.2558139534883721,-0.4418604651162791,-0.36046511627906974,-0.6395348837209303,-0.42441860465116277,-0.75,-0.47093023255813954,-0.8488372093023255,-0.14534883720930233,-0.47674418604651164,-0.19767441860465115,-0.7151162790697675,-0.23255813953488372,-0.872093023255814,-0.25,-1.0,-0.029069767441860465,-0.45930232558139533,-0.08139534883720931,-0.6569767441860465,-0.1511627906976744,-0.5697674418604651,-0.19186046511627908,-0.47674418604651164,0.10465116279069768,-0.4127906976744186,0.05813953488372093,-0.5290697674418605,0.0,-0.43023255813953487,-0.01744186046511628,-0.32558139534883723
k,0.0,0.0,-0.21176470588235294,-0.08235294117647059,-0.3235294117647059,-0.3,-0.3176470588235294,-0.5,-0.35294117647058826,-0.6294117647058823,-0.2529411764705882,-0.4411764705882353,-0.36470588235294116,-0.6352941176470588,-0.4294117647058823,-0.7470588235294118,-0.4764705882352941,-0.8529411764705882,-0.1411764705882353,-0.47058823529411764,-0.2,-0.7176470588235294,-0.23529411764705882,-0.8764705882352941,-0.2529411764705882,-1.0,-0.029411764705882353,-0.45294117647058824,-0.08235294117647059,-0.6588235294117647,-0.15294117647058825,-0.5588235294117647,-0.18235294117647058,-0.4588235294117647,0.10588235294117647,-0.4117647058823529,0.06470588235294118,-0.5294117647058824,0.0058823529411764705,-0.43529411764705883,-0.011764705882352941,-0.32941176470588235
k,0.0,0.0,-0.21052631578947367,-0.08187134502923976,-0.3157894736842105,-0.2982456140350877,-0.30994152046783624,-0.49707602339181284,-0.3508771929824561,-0.6257309941520468,-0.25146198830409355,-0.4444444444444444,-0.36257309941520466,-0.6374269005847953,-0.4269005847953216,-0.7485380116959064,-0.47368421052631576,-0.8538011695906432,-0.14035087719298245,-0.47368421052631576,-0.19883040935672514,-0.7192982456140351,-0.23391812865497075,-0.8713450292397661,-0.24561403508771928,-1.0,-0.023391812865497075,-0.45614035087719296,-0.08187134502923976,-0.6549707602339181,-0.14619883040935672,-0.5614035087719298,-0.17543859649122806,-0.4619883040935672,0.10526315789473684,-0.4093567251461988,0.05847953216374269,-0.5321637426900585,0.005847953216374269,-0.4327485380116959,-0.005847953216374269,-0.32748538011695905
k,0.0,0.0,-0.2,-0.07058823529411765,-0.31176470588235294,-0.28823529411764703,-0.31176470588235294,-0.4823529411764706,-0.34705882352941175,-0.611764705882353,-0.2529411764705882,-0.43529411764705883,-0.3588235294117647,-0.6294117647058823,-0.4235294117647059,-0.7411764705882353,-0.47058823529411764,-0.8411764705882353,-0.1411764705882353,-0.47058823529411764,-0.19411764705882353,-0.711764705882353,-0.22941176470588234,-0.8705882352941177,-0.24705882352941178,-1.0,-0.023529411764705882,-0.45294117647058824,-0.08235294117647059,-0.6529411764705882,-0.15294117647058825,-0.5647058823529412,-0.18823529411764706,-0.47058823529411764,0.11176470588235295,-0.40588235294117647,0.058823529411764705,-0.5294117647058824,0.0058823529411764705,-0.4294117647058823,-0.0058823529411764705,-0.3176470588235294
k,0.0,0.0,-0.19883040935672514,-0.07017543859649122,-0.30994152046783624,-0.29239766081871343,-0.30994152046783624,-0.4853801169590643,-0.3508771929824561,-0.6081871345029239,-0.25146198830409355,-0.4327485380116959,-0.36257309941520466,-0.6257309941520468,-0.42105263157894735,-0.7368421052631579,-0.4678362573099415,-0.8362573099415205,-0.14035087719298245,-0.4619883040935672,-0.19298245614035087,-0.7134502923976608,-0.22807017543859648,-0.8713450292397661,-0.23976608187134502,-1.0,-0.023391812865497075,-0.4502923976608187,-0.08187134502923976,-0.6491228070175439,-0.15204678362573099,-0.5672514619883041,-0.1871345029239766,-0.47953216374269003,0.1111111111111111,-0.40350877192982454,0.06432748538011696,-0.52046783625731,0.011695906432748537,-0.42105263157894735,-0.005847953216374269,-0.3157894736842105
k,0.0,0.0,-0.19883040935672514,-0.07017543859649122,-0.30994152046783624,-0.29239766081871343,-0.30994152046783624,-0.49122807017543857,-0.3508771929824561,-0.6140350877192983,-0.25146198830409355,-0.43859649122807015,-0.3567251461988304,-0.631578947368421,-0.42105263157894735,-0.7426900584795322,-0.4678362573099415,-0.847953216374269,-0.14035087719298245,-0.4678362573099415,-0.19298245614035087,-0.7134502923976608,-0.22807017543859648,-0.8713450292397661,-0.24561403508771928,-1.0,-0.023391812865497075,-0.45614035087719296,-0.08187134502923976,-0.6549707602339181,-0.15204678362573099,-0.5672514619883041,-0.1871345029239766,-0.47368421052631576,0.1111111111111111,-0.4093567251461988,0.05847953216374269,-0.5321637426900585,0.011695906432748537,-0.4327485380116959,-0.005847953216374269,-0.32748538011695905
k,0.0,0.0,-0.2,-0.07058823529411765,-0.3058823529411765,-0.29411764705882354,-0.3058823529411765,-0.48823529411764705,-0.34705882352941175,-0.6176470588235294,-0.24705882352941178,-0.43529411764705883,-0.3588235294117647,-0.6294117647058823,-0.4235294117647059,-0.7411764705882353,-0.4647058823529412,-0.8470588235294118,-0.13529411764705881,-0.47058823529411764,-0.18823529411764706,-0.711764705882353,-0.2235294117647059,-0.8705882352941177,-0.2411764705882353,-1.0,-0.01764705882352941,-0.45294117647058824,-0.07647058823529412,-0.6529411764705882,-0.14705882352941177,-0.5647058823529412,-0.18235294117647058,-0.47058823529411764,0.11176470588235295,-0.4117647058823529,0.058823529411764705,-0.5235294117647059,0.011764705882352941,-0.4235294117647059,0.0,-0.3176470588235294
k,0.0,0.0,-0.2,-0.07058823529411765,-0.31176470588235294,-0.29411764705882354,-0.3058823529411765,-0.48823529411764705,-0.34705882352941175,-0.6176470588235294,-0.24705882352941178,-0.43529411764705883,-0.3588235294117647,-0.6294117647058823,-0.4235294117647059,-0.7411764705882353,-0.4647058823529412,-0.8411764705882353,-0.13529411764705881,-0.47058823529411764,-0.19411764705882353,-0.711764705882353,-0.22941176470588234,-0.8705882352941177,-0.2411764705882353,-1.0,-0.023529411764705882,-0.45294117647058824,-0.07647058823529412,-0.6529411764705882,-0.1411764705882353,-0.5647058823529412,-0.18235294117647058,-0.4764705882352941,0.11176470588235295,-0.40588235294117647,0.06470588235294118,-0.5235294117647059,0.011764705882352941,-0.4235294117647059,-0.0058823529411764705,-0.3176470588235294
k,0.0,0.0,-0.19883040935672514,-0.07017543859649122,-0.30994152046783624,-0.29239766081871343,-0.30994152046783624,-0.4853801169590643,-0.3567251461988304,-0.6081871345029239,-0.25146198830409355,-0.4327485380116959,-0.36257309941520466,-0.6198830409356725,-0.4269005847953216,-0.7309941520467836,-0.4678362573099415,-0.8362573099415205,-0.14035087719298245,-0.4619883040935672,-0.19298245614035087,-0.7076023391812866,-0.22807017543859648,-0.8654970760233918,-0.24561403508771928,-1.0,-0.029239766081871343,-0.4444444444444444,-0.08187134502923976,-0.6491228070175439,-0.15204678362573099,-0.5672514619883041,-0.1871345029239766,-0.47953216374269003,0.10526315789473684,-0.40350877192982454,0.05847953216374269,-0.5263157894736842,0.005847953216374269,-0.4269005847953216,-0.005847953216374269,-0.3157894736842105
k,0.0,0.0,-0.21052631578947367,-0.07602339181286549,-0.3157894736842105,-0.2982456140350877,-0.3157894736842105,-0.49707602339181284,-0.3567251461988304,-0.6257309941520468,-0.25146198830409355,-0.4444444444444444,-0.36257309941520466,-0.6374269005847953,-0.4269005847953216,-0.7485380116959064,-0.47368421052631576,-0.8538011695906432,-0.14619883040935672,-0.47368421052631576,-0.2046783625730994,-0.7192982456140351,-0.23391812865497075,-0.8771929824561403,-0.25146198830409355,-1.0,-0.029239766081871343,-0.45614035087719296,-0.08187134502923976,-0.6608187134502924,-0.15204678362573099,-0.5730994152046783,-0.1871345029239766,-0.47953216374269003,0.10526315789473684,-0.4152046783625731,0.05847953216374269,-0.5380116959064327,0.005847953216374269,-0.43859649122807015,-0.011695906432748537,-0.3333333333333333
k,0.0,0.0,-0.20348837209302326,-0.08139534883720931,-0.313953488372093,-0.3023255813953488,-0.3081395348837209,-0.4941860465116279,-0.3488372093023256,-0.622093023255814,-0.25,-0.4418604651162791,-0.3546511627906977,-0.6337209302325582,-0.4186046511627907,-0.7441860465116279,-0.46511627906976744,-0.8488372093023255,-0.13953488372093023,-0.47093023255813954,-0.19186046511627908,-0.7151162790697675,-0.22674418604651161,-0.872093023255814,-0.2441860465116279,-1.0,-0.023255813953488372,-0.45348837209302323,-0.0755813953488372,-0.6569767441860465,-0.14534883720930233,-0.563953488372093,-0.18023255813953487,-0.47093023255813954,0.11046511627906977,-0.4127906976744186,0.06395348837209303,-0.5290697674418605,0.011627906976744186,-0.43023255813953487,-0.005813953488372093,-0.32558139534883723
l,0.0,0.0,-0.2482758620689655,-0.06896551724137931,-0.4482758620689655,-0.2,-0.6275862068965518,-0.2827586206896552,-0.7862068965517242,-0.30344827586206896,-0.31724137931034485,-0.5379310344827586,-0.36551724137931035,-0.7517241379310344,-0.4,-0.8827586206896552,-0.42758620689655175,-1.0,-0.1793103448275862,-0.5655172413793104,-0.18620689655172415,-0.8137931034482758,-0.19310344827586207,-0.6689655172413793,-0.2,-0.5448275862068965,-0.041379310344827586,-0.5517241379310345,-0.041379310344827586,-0.7724137931034483,-0.06206896551724138,-0.6413793103448275,-0.08275862068965517,-0.5172413793103449,0.09655172413793103,-0.4896551724137931,0.12413793103448276,-0.6689655172413793,0.0896551724137931,-0.6137931034482759,0.041379310344827586,-0.5310344827586206
l,0.0,0.0,-0.2152777777777778,-0.0625,-0.4236111111111111,-0.20833333333333334,-0.6111111111111112,-0.2847222222222222,-0.7569444444444444,-0.2916666666666667,-0.2916666666666667,-0.5069444444444444,-0.3263888888888889,-0.75,-0.3472222222222222,-0.8819444444444444,-0.3611111111111111,-1.0,-0.1597222222222222,-0.5138888888888888,-0.19444444444444445,-0.6041666666666666,-0.19444444444444445,-0.4097222222222222,-0.1875,-0.2916666666666667,-0.013888888888888888,-0.4791666666666667,-0.05555555555555555,-0.5555555555555556,-0.0763888888888889,-0.3680555555555556,-0.09027777777777778,-0.2777777777777778,0.11805555555555555,-0.4236111111111111,0.10416666666666667,-0.5277777777777778,0.04861111111111111,-0.4097222222222222,0.020833333333333332,-0.3333333333333333
l,0.0,0.0,-0.22916666666666666,-0.06944444444444445,-0.4444444444444444,-0.2152777777777778,-0.6180555555555556,-0.2916666666666667,-0.7638888888888888,-0.2986111111111111,-0.3125,-0.5208333333333334,-0.3541666666666667,-0.75,-0.3819444444444444,-0.8819444444444444,-0.3958333333333333,-1.0,-0.18055555555555555,-0.5277777777777778,-0.20833333333333334,-0.6736111111111112,-0.2152777777777778,-0.4930555555555556,-0.2013888888888889,-0.3680555555555556,-0.034722222222222224,-0.5,-0.06944444444444445,-0.6180555555555556,-0.09027777777777778,-0.4513888888888889,-0.09027777777777778,-0.3472222222222222,0.11805555555555555,-0.4375,0.11805555555555555,-0.5902777777777778,0.0625,-0.5,0.027777777777777776,-0.4236111111111111
l,0.0,0.0,-0.2361111111111111,-0.08333333333333333,-0.4375,-0.2222222222222222,-0.625,-0.2986111111111111,-0.7708333333333334,-0.3055555555555556,-0.3194444444444444,-0.5277777777777778,-0.3611111111111111,-0.75,-0.3958333333333333,-0.8819444444444444,-0.4236111111111111,-1.0,-0.1875,-0.5486111111111112,-0.2222222222222222,-0.7222222222222222,-0.2152777777777778,-0.5416666666666666,-0.2013888888888889,-0.4236111111111111,-0.041666666666666664,-0.5277777777777778,-0.06944444444444445,-0.6805555555555556,-0.09027777777777778,-0.5208333333333334,-0.09027777777777778,-0.4166666666666667,0.10416666666666667,-0.4652777777777778,0.1111111111111111,-0.6319444444444444,0.0625,-0.5555555555555556,0.034722222222222224,-0.4791666666666667
l,0.0,0.0,-0.23943661971830985,-0.07042253521126761,-0.4507042253521127,-0.21830985915492956,-0.6408450704225352,-0.29577464788732394,-0.7816901408450704,-0.31690140845070425,-0.323943661971831,-0.528169014084507,-0.36619718309859156,-0.7535211267605634,-0.4084507042253521,-0.8873239436619719,-0.4295774647887324,-1.0,-0.19014084507042253,-0.5492957746478874,-0.21830985915492956,-0.7394366197183099,-0.22535211267605634,-0.5633802816901409,-0.2112676056338028,-0.44366197183098594,-0.04225352112676056,-0.528169014084507,-0.07042253521126761,-0.6971830985915493,-0.09859154929577464,-0.5422535211267606,-0.09859154929577464,-0.4295774647887324,0.11267605633802817,-0.4788732394366197,0.11267605633802817,-0.6549295774647887,0.06338028169014084,-0.5845070422535211,0.028169014084507043,-0.5
l,0.0,0.0,-0.23776223776223776,-0.08391608391608392,-0.44755244755244755,-0.21678321678321677,-0.6363636363636364,-0.3006993006993007,-0.7832167832167832,-0.3146853146853147,-0.32167832167832167,-0.5314685314685315,-0.3706293706293706,-0.7552447552447552,-0.4125874125874126,-0.8811188811188811,-0.43356643356643354,-1.0,-0.1888111888111888,-0.5524475524475524,-0.22377622377622378,-0.7412587412587412,-0.22377622377622378,-0.5664335664335665,-0.2097902097902098,-0.4405594405594406,-0.04195804195804196,-0.5384615384615384,-0.06993006993006994,-0.6993006993006993,-0.09090909090909091,-0.5454545454545454,-0.0979020979020979,-0.4405594405594406,0.1048951048951049,-0.4825174825174825,0.1048951048951049,-0.6573426573426573,0.055944055944055944,-0.5804195804195804,0.027972027972027972,-0.5034965034965035
l,0.0,0.0,-0.23943661971830985,-0.07042253521126761,-0.45774647887323944,-0.2112676056338028,-0.647887323943662,-0.2887323943661972,-0.7887323943661971,-0.3028169014084507,-0.3380281690140845,-0.528169014084507,-0.3873239436619718,-0.7535211267605634,-0.4225352112676056,-0.8873239436619719,-0.44366197183098594,-1.0,-0.20422535211267606,-0.5492957746478874,-0.2323943661971831,-0.7183098591549296,-0.2323943661971831,-0.5352112676056338,-0.2112676056338028,-0.4154929577464789,-0.056338028169014086,-0.528169014084507,-0.09154929577464789,-0.6830985915492958,-0.1056338028169014,-0.5140845070422535,-0.09859154929577464,-0.4154929577464789,0.09154929577464789,-0.4788732394366197,0.08450704225352113,-0.647887323943662,0.04225352112676056,-0.5633802816901409,0.02112676056338028,-0.4859154929577465
l,0.0,0.0,-0.2361111111111111,-0.0763888888888889,-0.4444444444444444,-0.2152777777777778,-0.6319444444444444,-0.2916666666666667,-0.7777777777777778,-0.3055555555555556,-0.3263888888888889,-0.5208333333333334,-0.3680555555555556,-0.75,-0.3958333333333333,-0.8819444444444444,-0.4166666666666667,-1.0,-0.19444444444444445,-0.5347222222222222,-0.2361111111111111,-0.6736111111111112,-0.2152777777777778,-0.4861111111111111,-0.2013888888888889,-0.375,-0.04861111111111111,-0.5208333333333334,-0.09027777777777778,-0.6458333333333334,-0.09027777777777778,-0.4722222222222222,-0.09027777777777778,-0.3819444444444444,0.09722222222222222,-0.4722222222222222,0.08333333333333333,-0.6319444444444444,0.041666666666666664,-0.5416666666666666,0.027777777777777776,-0.4652777777777778
l,0.0,0.0,-0.22535211267605634,-0.056338028169014086,-0.43661971830985913,-0.20422535211267606,-0.6267605633802817,-0.2746478873239437,-0.7746478873239436,-0.2887323943661972,-0.31690140845070425,-0.5140845070422535,-0.352112676056338,-0.7464788732394366,-0.38028169014084506,-0.8802816901408451,-0.4014084507042254,-1.0,-0.18309859154929578,-0.5211267605633803,-0.22535211267605634,-0.647887323943662,-0.21830985915492956,-0.45774647887323944,-0.19718309859154928,-0.33098591549295775,-0.035211267605633804,-0.5,-0.07746478873239436,-0.6056338028169014,-0.08450704225352113,-0.43661971830985913,-0.08450704225352113,-0.33098591549295775,0.11267605633802817,-0.45774647887323944,0.09859154929577464,-0.6056338028169014,0.04929577464788732,-0.5140845070422535,0.028169014084507043,-0.4295774647887324
